Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
100;86,9464;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,879861;0,3269567;;250;0,2068188
101;87,8588;;-1 + -1 + -1 + -1 + ;2,625551;0,3510697;;200;-1,023379
102;88,59914;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,295025;0,3211441;;116;-2,383831
103;89,07681;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,585152;0,262385;;234;-1,152463
104;89,96648;;-1 + -1 + -1 + -1 + -1 + ;2,39357;0,37488;;250;-0,23155
105;90,95574;;-1 + -1 + -1 + ;2,637678;0,3462048;;250;-0,01611757
106;91,85897;1 + ;-1 + -1 + -1 + -1 + -1 + ;3,16656;0,6361843;;250;3,802744
107;92,80523;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,254405;0,3923409;;183;-0,3532538
108;93,47218;;-1 + -1 + -1 + -1 + ;1,297257;0,233528;;133;-1,469215
109;93,98911;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,807405;0,2325752;;167;-0,9600194
110;94,63755;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,908604;0,4818136;;267;1,390419
111;95,67665;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,211173;0,5145745;;333;0,7257483
112;96,84279;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,833887;0,2711819;;167;0,1050682
113;97,48595;;-1 + ;0,5028368;0,2050904;;66;-0,2920727
114;97,74748;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,214549;0,3025043;;184;-0,4829469
115;98,55624;;-1 + -1 + -1 + ;-0,3708073;0,129176;;183;-3,241631
116;99,28252;;-1 + -1 + -1 + -1 + -1 + ;1,711283;0,2674856;;67;-0,02123153
117;99,54421;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,578933;1,128157;;533;2,707094
118;101,341;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,269937;0,4747418;;200;1,744679
119;102,138;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,196882;0,2733869;;167;-0,529731
120;102,7271;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,485863;0,2670855;;216;0,752948
121;103,5785;;-1 + -1 + -1 + ;2,919352;0,2968865;;184;0,2162383
122;104,2713;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,076337;0,3875801;;116;1,463917
123;104,6908;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,679964;0,1931754;;267;0,8731394
124;105,7324;;-1 + -1 + -1 + -1 + -1 + ;1,440692;0,2604547;;100;-1,298853
125;106,1342;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,251081;0,533996;;350;3,785078
126;107,5194;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,105884;0,3932632;;200;0,4991467
127;108,3615;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;9,045732;1,431521;;467;9,47726
128;109,9802;;-1 + -1 + ;1,953502;0,3209566;;116;0,2744586
129;110,3927;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,684181;0,7389773;;284;3,42316
130;111,418;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,575027;0,3882369;;166;-1,036734
131;112,0925;;-1 + -1 + -1 + -1 + -1 + ;2,97798;0,4869968;;184;0,4649765
132;112,7919;;-1 + -1 + -1 + ;0,1811691;0,1398311;;133;-2,679
133;113,2701;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,150672;0,5481475;;383;1,698819
134;114,6226;1 + ;-1 + -1 + -1 + ;7,803848;1,641548;;367;7,445395
135;115,9717;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,273077;0,2302466;;150;-0,4966756
136;116,537;;-1 + -1 + -1 + ;5,934415;0,5593151;;583;3,49373
137;118,5762;;-1 + -1 + -1 + ;5,160138;0,5965704;;300;2,756705
138;119,6374;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7640793;0,2144015;;100;-3,021519
139;120,0147;;-1 + ;1,126315;0,2785952;;67;0,4049101
140;120,2644;;-1 + -1 + -1 + -1 + ;3,681488;0,4935945;;217;3,17508
141;121,1363;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,57395;0,2083701;;133;-2,217681
142;121,6694;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,593883;0,5808291;;267;3,174712
143;122,7658;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,859652;0,6130691;;300;3,472721
144;123,8225;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,5954233;0,200902;;166;-1,203675
145;124,4097;;-1 + -1 + -1 + -1 + ;0,1914742;0,1826677;;117;-3,625858
146;124,9148;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,01260399;0,1400262;;217;-2,84737
147;125,7262;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,888746;0,5212723;;250;1,41002
148;126,7152;;-1 + ;1,300302;0,3270662;;83;0,6273682
149;127,0135;;-1 + -1 + -1 + -1 + ;0,1565774;0,2247745;;83;-3,618648
150;127,3465;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,611016;0,3670688;;150;-0,02191544
151;127,9816;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,3426749;0,1852225;;84;-4,157453
152;128,3338;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,138461;0,233597;;100;-1,627942
153;128,7451;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,093776;0,3861825;;250;0,4799576
154;129,6652;;-1 + -1 + -1 + -1 + ;0,6355526;0,1964061;;166;-3,168042
155;130,3506;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,511145;0,185637;;184;0,6967833
156;131,1224;;-1 + -1 + -1 + ;4,320152;0,4200088;;350;1,740163
157;132,486;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,4676305;0,1684993;;100;-1,36387
158;132,8794;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,8787513;0,3818843;;100;-1,739364
159;133,2649;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,609212;0,7303226;;450;3,339537
160;134,8481;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,613197;0,3072793;;166;-1,079524
161;135,4346;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,96155;0,7169144;;234;1,678467
162;136,3309;;-1 + -1 + ;2,665151;0,3436088;;216;1,008761
163;137,1783;;-1 + -1 + -1 + ;1,611495;0,2761411;;117;-1,112364
164;137,5876;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,6549734;0,2367427;;67;-2,108284
165;137,8554;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,102396;0,2242167;;100;-1,673388
166;138,2616;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,4614314;0,1546004;;133;-2,383968
167;138,7725;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,5990159;0,2244579;;117;-3,176526
168;139,2919;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,228173;0,3900149;;216;0,6181874
169;140,2579;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,65028;0,5005948;;184;1,150874
