Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
82;133,3649;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,32774;0,4564842;;83;-4,215776
83;133,9933;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,113855;0,3583577;;67;-5,527788
84;134,4451;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,081873;0,4760328;;100;-0,4420937
85;135,184;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,851178;0,6627703;;100;1,513949
86;135,8435;;-1 + -1 + -1 + ;-0,08775097;0,3495277;;283;-2,738222
87;137,4709;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,758191;0,6740212;;267;2,43221
88;139,2091;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,283088;0,4173289;;133;-1,299583
89;140,2593;;-1 + -1 + -1 + ;5,831549;1,054568;;150;3,886117
90;141,2343;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,032555;0,8507703;;267;4,883326
91;142,865;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,256599;0,4062652;;100;-5,337136
92;143,7509;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,6253;0,7754048;;216;2,400706
93;145,1523;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,3969244;0,3256539;;150;-4,277421
94;146,1942;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,854652;0,6505155;;167;0,5051689
95;147,3185;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,5325598;0,3181015;;67;-2,149338
96;147,8863;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,368368;0,4621497;;66;-5,169482
97;148,4342;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,842214;0,6622344;;234;2,504448
98;149,8631;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,207247;0,6716907;;133;1,87894
99;150,8646;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,713932;0,5096873;;83;-0,7763808
100;151,5139;;-1 + -1 + -1 + -1 + ;4,60671;1,11197;;167;3,718682
101;152,5869;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,903174;0,7412798;;167;-2,355547
102;153,6895;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,214191;0,5300938;;83;-3,255714
103;154,3924;;-1 + -1 + -1 + -1 + -1 + ;1,460556;0,4399711;;117;-1,099473
104;155,1483;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,476639;0,5396649;;166;-0,983696
105;156,2569;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,043509;0,7013677;;134;0,7448747
106;157,145;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,112316;0,6290606;;200;2,741375
107;158,4402;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,452034;0,6706108;;166;2,122644
108;159,5819;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,313215;0,6308908;;167;-1,055895
109;160,6626;;-1 + -1 + -1 + ;0,8052788;0,3290888;;83;-1,865632
110;161,3489;;-1 + -1 + -1 + ;3,996583;0,8390856;;134;1,83567
111;162,2157;;-1 + -1 + -1 + -1 + ;4,639702;0,7681077;;133;1,407807
112;163,1258;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,436247;1,261545;;333;5,697792
113;165,1034;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,862864;0,4945709;;100;-0,6425638
114;166,0365;;-1 + -1 + -1 + ;1,646393;0,4117129;;100;-0,9418941
115;166,7122;;-1 + -1 + ;6,71657;1,237297;;217;5,953866
116;168,0218;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,114378;0,8313147;;317;4,945696
117;170,0048;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,828927;0,6779331;;166;1,50686
118;171,3414;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,591778;0,7123553;;150;-0,6958661
119;172,3218;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;11,08409;1,162671;;350;9,246763
120;174,388;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,47193;1,10932;;234;3,58125
121;176,0468;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;9,648311;0,9288352;;250;7,577144
122;177,6745;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,409278;0,3583938;;133;-0,2323281
123;178,7003;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7167979;0,3307028;;67;-0,9524992
124;179,2367;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,170341;0,5659799;;250;-2,263678
125;180,7483;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,120998;0,7180837;;200;0,8390815
126;182,1221;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,474169;0,3513723;;116;1,825541
127;182,9792;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,1027419;0,298525;;84;-2,598733
128;183,6687;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,156444;0,5129041;;166;0,6693478
129;184,7594;;-1 + -1 + -1 + -1 + -1 + -1 + ;-0,01347607;0,4107916;;184;-2,602684
130;185,9461;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,70339;0,7185622;;116;0,4219527
131;186,8113;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;9,267262;1,512543;;334;7,779802
132;188,6997;;-1 + -1 + -1 + -1 + ;3,59305;0,9526016;;100;0,5456514
133;189,6457;;-1 + -1 + -1 + ;-1,3346;0,320173;;100;-4,014427
