Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
79;79,22459;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,029046;1,498973;;117;-2,47198
80;79,89582;;-2 + -2 + -2 + -2 + ;1,363089;1,24434;;83;-5,39257
81;80,4523;;-2 + -2 + -2 + -2 + ;3,212002;3,255757;;167;-1,532243
82;81,4619;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + ;3,506352;2,764269;;166;3,270621
83;82,414;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;3,100349;2,306978;;167;-4,592671
84;84,12988;1 + ;-2 + -2 + -2 + ;5,743625;4,673378;;217;5,416999
85;85,31581;;-2 + -2 + -2 + -2 + -2 + -2 + ;1,556865;1,678134;;116;-2,765002
86;85,97051;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;4,583005;2,805985;;234;1,388991
87;87,03744;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;4,957683;2,381351;;250;5,339034
88;88,28745;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,990784;1,631023;;100;-0,3781939
89;88,95267;;-2 + -2 + -2 + -2 + ;1,768937;0,9687188;;83;-5,262344
90;89,41921;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,154315;1,003498;;83;-3,842187
91;89,8819;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;-0,9685619;0,5079452;;67;-10,46062
92;90,2373;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;4,702526;3,18454;;267;1,887064
93;91,47048;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;0,324366;0,6571701;;66;-11,01846
94;92,05615;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;4,155495;2,464871;;184;-1,379636
