Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
146;243,2892;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,66156;0,2410933;;67;-2,097347
147;243,8225;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,925552;0,6339597;;117;0,5595129
148;244,6019;;-1 + -1 + ;1,160137;0,2787524;;83;-0,5611109
149;245,2296;;-1 + -1 + -1 + -1 + ;0,8356286;0,235458;;67;-0,9289131
150;245,6782;;-1 + -1 + -1 + ;1,955884;0,153805;;100;-0,8903105
151;246,4299;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,808909;0,3196122;;83;-1,871479
152;247,0167;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,01669;0,320438;;150;-0,6628723
153;247,9353;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,755208;0,3460545;;167;0,1012621
154;249,0506;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,629927;0,2030879;;66;-1,166986
155;249,6517;;-1 + -1 + -1 + -1 + ;1,584566;0,2124156;;100;-2,203018
156;250,3213;1 + ;-1 + -1 + -1 + -1 + ;4,372698;0,7405186;;184;2,113214
157;251,4431;;-1 + -1 + -1 + -1 + -1 + ;2,614948;0,4151689;;116;-1,969883
158;252,2323;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,279745;0,4953489;;134;-0,2249057
159;253,0805;;-1 + -1 + -1 + ;0,5954578;0,2375498;;116;-2,166992
160;253,8852;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7088643;0,1954809;;84;-2,095655
161;254,4635;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,8346972;0,2041407;;83;-1,961162
162;255,0496;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,051107;0,3052707;;100;-0,6436224
163;255,6875;;-1 + -1 + ;-0,5717334;0,1575651;;67;-2,414168
164;256,1579;;-1 + -1 + ;2,05719;0,3088592;;150;0,3660488
165;257,1203;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,646276;0,4114532;;83;0,05772924
166;257,7556;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,783346;0,4534057;;133;2,236751
167;258,5358;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,142386;0,6836377;;184;1,826024
168;259,7754;;-1 + -1 + -1 + -1 + ;0,2059514;0,1593154;;50;-3,634733
169;260,2309;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,02014;0,4060289;;183;0,4261689
170;261,2742;;-1 + ;5,802175;1,278144;;233;6,080315
171;262,7204;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,19114;0,4256626;;117;-1,383196
172;263,5863;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,1857318;0,211991;;67;-2,602277
173;264,0597;;-1 + -1 + -1 + -1 + ;3,362067;0,7531396;;150;0,1152062
174;264,9835;;-1 + -1 + -1 + -1 + -1 + -1 + ;-0,06409545;0,1794648;;66;-2,884631
175;265,5567;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7006566;0,2091886;;67;-6,090155
176;265,9954;;-1 + -1 + -1 + -1 + ;3,107093;0,2918834;;233;1,398975
177;267,3828;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,3894808;0,2137953;;117;-1,396724
178;268,2471;;-1 + -1 + ;3,521922;0,3281384;;133;1,85006
179;269,0899;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,319418;0,2936072;;134;0,6130254
180;269,9636;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,743318;0,5329484;;133;-0,7237334
181;270,8268;;-1 + -1 + -1 + -1 + -1 + ;2,282269;0,5588978;;117;-0,1588333
182;271,6224;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,519609;0,2795577;;100;-1,200833
183;272,3099;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,297739;0,4645174;;133;-0,2377429
184;273,128;;-1 + -1 + -1 + -1 + ;-0,1134186;0,1951447;;100;-1,918274
185;273,8126;;-1 + -1 + -1 + ;1,134785;0,2725886;;83;-1,592626
186;274,3943;;-1 + -1 + -1 + -1 + ;3,202425;0,7955003;;150;-0,002075434
187;275,3921;;-1 + -1 + -1 + -1 + -1 + -1 + ;-0,2326392;0,1577987;;84;-3,074841
188;276,087;;-1 + -1 + -1 + -1 + ;1,21001;0,2675922;;166;-2,522398
189;277,1772;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,450908;0,4411086;;117;-0,1079831
190;277,99;;-1 + -1 + -1 + ;2,124802;0,2892683;;200;-0,5859303
191;279,2013;;-1 + -1 + -1 + -1 + -1 + ;1,270833;0,2517806;;100;-3,477386
192;279,9554;;-1 + -1 + -1 + -1 + -1 + ;2,148015;0,478933;;117;-0,3730516
193;280,742;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,090292;0,4999102;;150;0,5902014
194;281,7736;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,408163;0,4967313;;283;2,904894
195;283,5208;;-1 + -1 + -1 + -1 + ;0,5901333;0,3062655;;117;-3,103601
196;284,4468;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,506204;0,8642018;;283;3,370407
197;286,1721;;-1 + -1 + -1 + -1 + -1 + ;1,336641;0,3102966;;83;-0,3530629
198;286,8816;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,702735;0,2182278;;67;-0,07903767
199;287,3687;;-1 + -1 + ;1,454444;0,2576514;;100;-0,2879041
200;288,0739;;-1 + -1 + ;1,070072;0,2502325;;83;-0,6796956
201;288,6563;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,9830018;0,2171107;;134;-1,799887
202;289,543;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,672419;0,1515209;;100;-1,17606
203;290,314;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,919795;0,8485267;;166;2,76832
204;291,4079;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,4727919;0,1753914;;67;-2,351817
205;291,9351;;-1 + -1 + -1 + ;1,594668;0,2459368;;67;-1,159395
206;292,4005;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + ;6,213778;0,8933031;;300;5,107082
207;294,2592;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,91365;0,7573346;;333;4,670984
208;296,4039;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,255448;0,3056336;;83;-0,438918
209;297,1617;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,74575;0,3062629;;100;0,05201244
210;297,8943;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,018297;0,2374878;;84;-1,744216
211;298,5092;;-1 + -1 + -1 + ;0,5467425;0,1695597;;66;-2,283698
212;298,9881;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,167946;0,3717945;;217;-0,4602597
213;300,3324;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,582061;0,3156865;;250;-0,1022515
214;301,9696;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,251853;0,3978581;;117;-0,3502893
215;303,0671;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,882127;0,4178696;;150;-3,700004
216;304,2325;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,086798;0,2581371;;133;1,344935
217;305,2777;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,553378;0,2754174;;300;-0,1712043
218;306,6663;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,444693;0,2368811;;183;-2,318426
219;307,6172;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,774825;0,1893276;;84;-2,035847
220;308,1901;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,503066;1,004267;;383;7,507327
221;309,5596;;-1 + -1 + -1 + ;1,995714;0,3029293;;200;0,2986436
222;310,4958;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,674789;0,5182885;;167;1,193075
223;311,2662;;-1 + -1 + -1 + -1 + ;3,430587;0,4147582;;200;-0,1546533
224;312,0838;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,4230468;0,2678624;;150;-3,309091
225;312,7169;;-1 + -1 + -1 + -1 + -1 + ;6,463597;0,6389844;;383;4,102585
226;314,0698;;-1 + -1 + -1 + ;0,4040731;0,2557968;;83;-2,34013
227;314,6266;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,6245225;0,1618543;;67;-1,213623
228;314,9661;;-1 + -1 + -1 + -1 + ;3,942639;0,4020964;;217;0,3447356
229;315,8103;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,4238722;0,1983201;;83;-2,377808
230;316,2721;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;11,72071;1,728915;;467;12,44962
231;317,8044;;-1 + -1 + -1 + -1 + ;1,126154;0,1684716;;50;-2,705374
232;318,3375;;-1 + -1 + -1 + ;5,578611;0,7787352;;250;3,357346
233;319,2555;;-1 + ;1,351793;0,3241033;;83;0,6758962
234;319,7566;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,1324096;0,1752598;;150;-2,95715
235;320,3514;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,657255;0,2165934;;117;-1,126152
236;320,8773;;-1 + -1 + -1 + ;0,639143;0,2119043;;200;-2,148953
237;321,6612;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,01084989;0,2091769;;216;-5,779973
238;322,5727;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,06188548;0,2199757;;184;-1,718139
239;323,3332;;-1 + -1 + -1 + ;2,034307;0,2251449;;100;-0,7405481
240;323,8464;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,944687;0,2178081;;100;-1,837505
241;324,3237;;-1 + ;1,405822;0,3733661;;83;0,7791884
242;324,7784;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,226121;0,2310953;;67;-2,542784
243;325,1445;;-1 + -1 + -1 + ;2,581007;0,2841957;;133;-0,1347961
