Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
179;301,316;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,193479;0,3520609;;200;2,545539
180;302,5711;;-1 + -1 + -1 + -1 + ;2,826866;0,2691762;;150;1,096042
181;303,5963;;-1 + -1 + -1 + -1 + ;3,767195;0,3411188;;117;0,1083136
182;304,4606;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,5577242;0,1911058;;100;-2,25117
183;305,1732;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;9,076975;0,8288392;;250;6,905812
184;306,6668;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;14,04264;0,8102937;;350;10,85294
185;308,8483;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,820988;0,5075351;;200;5,328523
186;310,2863;2 + ;-1 + -1 + -1 + ;9,905408;0,8600966;;333;9,765506
187;312,3125;;-1 + -1 + -1 + -1 + -1 + -1 + ;6,700443;0,3242904;;267;4,024734
188;314,0891;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;18,16234;1,111234;;566;16,27357
189;317,5235;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,032123;0,2913516;;117;0,3234749
190;318,6795;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,422365;0,2081587;;67;-1,369477
191;319,1913;;-1 + -1 + -1 + -1 + ;1,040454;0,285351;;116;-2,674195
192;319,999;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;15,89779;0,785152;;567;13,68294
193;323,1973;;-1 + -1 + -1 + -1 + ;2,898139;0,3045461;;100;-0,7973135
194;324,3005;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,229954;0,298659;;150;0,5286133
195;325,2333;;-1 + -1 + -1 + ;7,488471;0,488365;;267;4,976839
196;326,9234;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,323062;0,2393553;;100;-0,4375827
197;327,782;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;13,91514;0,8938662;;400;8,809005
198;330,1082;;-1 + -1 + -1 + -1 + -1 + ;1,358831;0,2643905;;133;-0,3767779
199;331,1771;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,86707;0,4696656;;233;4,336738
200;332,5383;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,498769;0,4514479;;267;6,950215
201;334,2547;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,338396;0,261908;;183;1,600304
202;335,5622;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,456661;0,2349936;;134;0,6916547
203;336,4958;2 + ;-1 + -1 + ;15,11108;0,9226307;;516;16,0337
204;339,5116;;-1 + -1 + -1 + -1 + ;0,0999098;0,1579585;;67;-3,742132
205;340,3535;;-1 + -1 + -1 + -1 + -1 + -1 + ;-0,9880505;0,1533829;;150;-3,834668
206;341,2697;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,464991;0,2450334;;167;-0,2899742
207;342,4085;;-1 + -1 + -1 + -1 + ;7,641047;0,4591803;;233;5,100227
208;343,8955;2 + ;-1 + -1 + ;19,32135;0,9497222;;550;20,27107
209;347,0551;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;9,727655;0,7142062;;267;9,441865
210;349,3371;;-1 + -1 + -1 + ;5,193852;0,3392531;;116;2,533105
211;350,387;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,194404;0,1909025;;117;-0,6146933
212;351,1753;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,9319984;0,2461347;;150;-1,821867
213;352,1454;;-1 + -1 + -1 + ;8,915868;0,5013558;;333;6,417223
