Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
90;121,2174;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,438672;0,4130061;;184;1,851678
91;122,0196;;-1 + ;11,7934;0,7312169;;383;11,52463
92;123,5611;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,300704;0,3152833;;217;1,615987
93;124,4516;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,844963;0,2153341;;266;-1,939702
94;125,5228;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;10,66979;0,567255;;384;8,237041
95;127,0392;;-1 + -1 + -1 + ;0,2034248;0,1607617;;100;-2,635814
96;127,4562;;-1 + -1 + ;3,824183;0,1947769;;133;2,01896
97;127,9919;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,446167;0,2500215;;83;-3,303812
98;128,3416;;-1 + ;3,711597;0,3698052;;134;3,081402
99;128,926;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,75933;0,3424541;;433;1,101785
100;130,6543;;-1 + -1 + ;5,268391;0,3600424;;267;3,628429
101;131,7207;;-1 + ;0,1865803;0,1562697;;350;-0,6571503
102;133,1064;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,47727;0,4485517;;316;3,925821
103;134,4016;;-1 + -1 + -1 + ;1,61875;0,2322701;;134;-1,14898
104;134,9477;;-1 + -1 + -1 + ;0,9491946;0,22605;;100;-1,824755
105;135,361;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,755587;0,2201469;;183;-1,024267
106;136,1205;;-1 + -1 + -1 + ;4,289677;0,4802384;;233;1,769917
107;137,0706;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,221956;0,1991862;;234;1,421144
108;138,0309;;-1 + ;7,553529;0,4624183;;400;7,01595
109;139,601;;-1 + -1 + -1 + -1 + -1 + -1 + ;6,455506;0,5667672;;850;6,022275
110;142,8566;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;10,23392;0,5538107;;283;6,787731
111;143,986;;-1 + -1 + -1 + -1 + -1 + -1 + ;5,870056;0,399909;;250;3,269967
112;144,9832;;-1 + -1 + -1 + -1 + -1 + ;2,50966;0,2596061;;100;-0,2307339
113;145,4532;;-1 + -1 + -1 + -1 + -1 + -1 + ;-1,182114;0,1424298;;83;-7,039685
114;145,8126;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,731686;0,1752052;;217;-1,093109
115;146,7285;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,780334;0,4154983;;150;3,195835
116;147,3322;;-1 + -1 + -1 + -1 + -1 + -1 + ;-1,366821;0,1407363;;167;-4,226085
117;148,0387;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,715681;0,7146683;;250;7,430349
118;149,0788;;-1 + ;10,4182;0,5529946;;483;9,971191
119;150,9511;;-1 + -1 + -1 + ;1,973285;0,1274658;;100;-0,8992484
120;151,3672;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,1103788;0,1741109;;117;-2,71551
121;151,8534;;-1 + -1 + -1 + -1 + ;0,56552;0,2026351;;116;-3,231845
122;152,3253;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,9588611;0,2068955;;184;-1,834244
123;153,0981;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,77336;0,4456547;;433;1,219015
124;154,7763;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,5523872;0,1559663;;67;-2,291646
125;155,0425;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,167128;0,3330705;;116;-3,499802
