Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
146;804,4431;2 + ;-1 + -1 + -1 + -1 + ;10,24836;1,976045;;251;10,22441
147;809,7737;2 + ;-1 + ;11,686;2,528228;;616;15,21424
148;822,4589;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + ;80,61301;16,7189;;2126;116,3317
149;865,2855;2 + 2 + 2 + ;-1 + ;30,05229;5,915885;;706;40,96818
150;879,725;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;130,6938;26,108;;3006;188,8018
151;940,1348;2 + 2 + ;-1 + -1 + -1 + -1 + ;18,53223;3,812946;;441;22,34519
152;949,3343;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + ;82,58658;17,55475;;1946;121,1412
153;988,5784;;-1 + ;8,208234;1,450544;;191;8,658781
154;992,6553;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;137,8336;28,25472;;3121;203,088
155;1055,441;2 + 2 + ;-1 + ;17,45992;3,418379;;401;23,87831
156;1063,695;2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + ;51,09554;10,84409;;1221;72,93969
157;1088,513;2 + 2 + ;-1 + -1 + -1 + -1 + ;16,3372;3,006722;;401;19,34392
158;1096,756;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + -1 + ;105,0124;21,50935;;2426;150,522
159;1145,565;;-1 + -1 + -1 + ;5,630377;0,9239287;;146;3,554307
160;1148,813;2 + ;-1 + -1 + -1 + -1 + ;8,176788;1,821139;;231;7,997924
161;1153,674;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;89,03304;18,80369;;2011;131,8367
162;1194,221;2 + 2 + 2 + 2 + ;-1 + -1 + ;32,28822;6,497011;;761;44,78522
163;1209,742;2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;45,49722;9,30066;;1061;64,79789
164;1231,264;;-1 + ;3,125998;0,4341396;;76;2,560138
165;1232,598;2 + ;-1 + -1 + -1 + -1 + -1 + ;15,92873;3,185459;;377;16,11419
166;1240,625;2 + ;-1 + ;10,55112;1,981228;;246;13,53235
167;1245,841;;-1 + ;7,494841;1,299412;;176;7,794252
168;1249,626;2 + ;-1 + -1 + ;11,61954;1,909649;;246;13,52919
169;1254,898;2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + -1 + -1 + ;36,67715;7,815917;;891;51,49305
170;1273,03;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + ;179,8913;38,39138;;4611;267,2825
171;1365,616;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;99,41972;21,3266;;2321;148,7461
172;1412,337;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + ;67,21052;14,57104;;1596;98,78142
173;1444,572;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;95,41328;19,83989;;2126;142,2531
174;1487,346;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + ;94,59372;20,15565;;2121;141,7494
175;1530,128;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;;224,9335;48,74119;;5000;0
176;1629,856;;;0;0;;0;0
176;1630,425;2 + ;-1 + -1 + -1 + -1 + ;13,20993;1,412492;;551;12,62243
177;1641,738;2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + -1 + ;42,56344;8,73729;;976;59,30074
178;1661,563;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;;221,1348;46,2468;;5000;0
179;1761,295;;;0;0;;0;0
179;1761,925;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + -1 + ;84,33614;17,9998;;1931;124,3359
180;1800,833;2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;58,46539;11,12574;;1316;81,59111
181;1827,455;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;57,63362;11,9502;;1301;84,58379
182;1853,804;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;54,3601;11,53241;;1221;79,89265
183;1878,534;2 + ;-1 + -1 + ;17,29907;3,413038;;391;20,71211
184;1886,571;2 + 2 + 2 + 2 + 2 + ;-1 + ;26,51669;8,430264;;1306;43,94698
185;1913,051;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + ;58,86546;12,24307;;1336;84,1085
186;1939,929;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;99,49184;21,26448;;2231;149,7565
187;1984,883;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;96,21295;20,99018;;2176;143,2029
188;2028,735;2 + 2 + ;-1 + -1 + ;10,94876;2,279794;;266;15,22855
189;2034,436;;-1 + ;7,616802;1,291898;;166;7,908699
190;2038,115;2 + ;-1 + -1 + -1 + ;10,46248;1,948145;;231;11,41063
191;2043,033;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;125,9614;27,14554;;2846;189,1069
192;2100,299;2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + ;30,40851;6,2576;;686;43,66611
193;2114,347;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;127,8982;27,23594;;2946;191,1344
194;2173,555;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;80,04459;17,47825;;1841;120,5227
195;2210,672;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;64,01675;13,43966;;1441;93,4563
196;2239,759;2 + 2 + 2 + ;-1 + -1 + -1 + ;26,91022;5,636681;;621;35,5469
197;2252,482;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;99,37838;21,49924;;2241;149,8779
198;2297,62;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + ;103,0697;22,52495;;2346;154,5948
199;2344,861;2 + 2 + 2 + ;-1 + -1 + ;21,40194;4,469523;;511;29,87147
200;2355,422;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;122,1286;26,3129;;2771;182,4419
201;2411,181;2 + ;-1 + ;9,124101;1,780402;;221;11,90451
202;2415,379;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;;220,3983;48,36644;;5000;0
203;2515,346;;;0;0;;0;0
203;2515,944;2 + ;-1 + ;7,311049;1,432946;;191;9,743992
204;2520,062;2 + 2 + 2 + 2 + 2 + ;-1 + ;43,70655;8,396689;;1011;61,10321
205;2540,616;2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;41,26723;8,458214;;956;60,72542
206;2560,071;2 + 2 + 2 + 2 + ;-1 + -1 + ;24,43672;4,694435;;566;35,13114
207;2571,71;2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;32,45274;6,894325;;786;47,34704
208;2587,776;2 + 2 + ;-1 + ;9,254853;1,922741;;251;14,17759
209;2593,156;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;120,7554;25,43422;;2742;179,1898
210;2648,342;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;202,311;45,00675;;4621;308,3181
211;2741,043;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;108,933;23,12809;;2486;163,0617
212;2791,104;2 + ;-1 + -1 + ;12,01646;2,366932;;281;14,38339
213;2796,992;2 + 2 + ;-1 + ;19,46245;4,060501;;476;26,52295
214;2806,825;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;217,5199;45,38488;;4896;323,9028
215;2905,112;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;89,1432;19,8106;;2646;135,9537
216;2958,333;2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + -1 + ;32,96068;7,155556;;811;46,11623
217;2974,884;;-1 + -1 + ;5,473742;0,9831926;;146;4,456936
218;2978,177;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;134,05;30,51316;;4116;204,563
219;3060,821;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + -1 + -1 + -1 + ;176,3573;36,08622;;4861;256,4447
220;3158,406;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;70,69902;15,05419;;1591;103,7532
221;3190,556;2 + ;-1 + -1 + ;10,90249;1,982444;;271;12,88494
222;3195,783;;-1 + -1 + -1 + ;5,968255;1,214761;;171;4,183015
223;3199,22;2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;41,4058;8,027403;;956;57,43322
224;3218,363;2 + ;-1 + -1 + -1 + ;7,047855;1,097284;;186;7,145139
225;3222,097;;-1 + -1 + -1 + ;4,365969;0,7182602;;116;2,08423
